## Multi-Property
#1 1.9826193
#2 0.84306105
#3 5.02932635
#4 8.43768205
#5 0.43638225
#6 8.8801649
#7 1472.61828665
#8 23499.9125935

/*--------Experiment 2: Testing response time of multiProperty ---------------------------*/


1 31356.440728	4.49632676
2 1488.3532125	3.172706009
3 10.6353182	1.026750488
4 6.5050516	0.813250746
5 8.2483284	0.916365944
6 4.19747485	0.622988103
7 13.5509297	1.131969092
8 10.8245985	1.034411797

