1  44.897733301  2227.2839327898255  44.897733301
2  88.707083442  2254.6113820861606  43.809350141
3  130.157082883  2304.907219453237  41.449999441
4  174.730175413  2289.2439674746634  44.57309253
5  222.553717581  2246.6486088601123  47.823542168
6  273.173810777  2196.4038144556907  50.620093196
7  317.241116678  2206.5235658292695  44.067305901
8  380.522523183  2102.3722677652536  63.281406505
9  439.248964323  2048.9518999484503  58.72644114
10  508.666922332  1965.922996163123  69.417958009
11  584.32801208  1882.504307956059  75.661089748
12  660.544609231  1816.682754245817  76.216597151
13  752.65888381  1727.2100654938524  92.114274579
14  847.789151484  1651.3539923805238  95.130267674
15  948.145044062  1582.0364293355033  100.355892578
16  1046.494437561  1528.9140033357667  98.349393499
17  1088.634074861  1561.5899219552364  42.1396373
18  1183.439429801  1520.990390106131  94.80535494
19  1297.623675074  1464.2149619315849  114.184245273
20  1440.362089665  1388.5397389660268  142.738414591
###### Done ######

