/*--------Experiment 1: Testing response time of non-object property, non-mp porperty ---------------------------*/
### Array 
#0.8 1.81133705
#1.8 0.8454776
#2.8 6.8889761
#3.8 7.6050867
#4.8 0.50248005
#5.8 8.1690096
#6.8 1441.827425
#7.8 18625.186686


/*--------Experiment 2: Testing response time of multiProperty ---------------------------*/
0.8 19550.471778	4.291157242
1.8 1473.62406745	3.168386706
2.8 7.00521995		0.845421776
3.8 1.9264774		0.284763919
4.8 6.75432915		0.829582221
5.8 2.31337015		0.364245127
6.8 12.0336977		1.080399097
7.8 7.39655805    	0.86902967

