10000  10.250735011  975.5398017087616  10.250735011
20000  20.269815438  986.6888063768862  10.019080427
30000  28.161535196  1065.2828331695898  7.891719758
40000  35.528940132  1125.8427594909601  7.367404936
50000  54.781399942  912.7185514232509  19.25245981
60000  64.263506466  933.6558693967984  9.482106524
70000  75.62263102  925.6488309893241  11.359124554
80000  87.316473394  916.2074107026091  11.693842374
90000  98.38893819  914.736978116381  11.072464796
100000  112.152241208  891.6451327489551  13.763303018
110000  124.786731764  881.5039743811461  12.634490556
120000  138.231675256  868.107832577189  13.444943492
130000  152.904590039  850.2033847829033  14.672914783
140000  166.871741032  838.9676953939914  13.967150993
150000  183.144868273  819.0237674386078  16.273127241
160000  198.751395988  805.0257921693304  15.606527715
170000  216.175841483  786.3968463532904  17.424445495
180000  236.879124652  759.8812274591046  20.703283169
190000  256.947281639  739.4512943979767  20.068156987
200000  276.366687528  723.6762208532715  19.419405889
210000  297.127160437  706.7681045756381  20.760472909
220000  319.393957752  688.8045144887291  22.266797315
230000  342.696192743  671.1483957818147  23.302234991

