1.000000 330.965319525 3021.464609751849
2.000000 570.21758321 3507.433055187705
3.000000 954.721329834 3142.2781771531363
4.000000 1541.271589688 2595.259671794587
5.000000 2202.565472434 2270.0800782437695
6.000000 3408.935880124 1760.0800399278116
7.000000 3687.405946937 1898.3535039896155
8.000000 4199.21236906 1905.1191740013883
