5000  3.528100987  1417.1929937446544  3.528100987
10000  5.94070664  1683.3014329756568  2.412605653
15000  8.40706689  1784.2132334931382  2.46636025
20000  10.519824098  1901.1724733878718  2.112757208
25000  12.778423375  1956.422890863874  2.258599277
30000  15.557672063  1928.309060540454  2.779248688
35000  17.686156481  1978.9489049019796  2.128484418
40000  19.922280136  2007.8023061084818  2.236123655
45000  21.876939946  2056.9604392148017  1.95465981
50000  24.28136907  2059.1919613699115  2.404429124
55000  26.62359406  2065.8367865754635  2.34222499
60000  28.988799065  2069.764941468092  2.365205005
65000  31.07949076  2091.411358761916  2.090691695
70000  33.19108057  2109.0003337604508  2.11158981
75000  35.960530667  2085.619945225821  2.769450097
80000  38.046786393  2102.6743014153417  2.086255726
85000  40.058423556  2121.9007752807233  2.011637163
90000  42.408982287  2122.1919307313465  2.350558731
95000  44.56578336  2131.6802451915883  2.156801073
100000  46.703213048  2141.1803058865207  2.137429688
105000  49.011504325  2142.3541563575545  2.308291277
110000  51.013740294  2156.2818049814255  2.002235969
115000  53.247817251  2159.7129410565703  2.234076957
120000  55.309211576  2169.6205131239094  2.061394325
125000  57.39232577  2177.991540209366  2.083114194
130000  59.566869602  2182.4212161660275  2.174543832
135000  62.060038007  2175.312879840209  2.493168405
140000  65.067251494  2151.6200052327354  3.007213487
145000  67.488899637  2148.501468832742  2.421648143
150000  69.779468061  2149.629456459493  2.290568424
155000  72.15108708  2148.2697804419554  2.371619019
160000  74.191895478  2156.569783925315  2.040808398
165000  76.480411686  2157.4151650415843  2.288516208
170000  78.562739397  2163.8756655485413  2.082327711
175000  80.965143474  2161.4239472841423  2.402404077
180000  83.312787868  2160.532669788824  2.347644394
185000  85.34171445  2167.7558412350363  2.028926582
190000  87.643223719  2167.8800931510036  2.301509269
195000  90.349163581  2158.2933617883273  2.705939862
200000  92.400355213  2164.493843545978  2.051191632
205000  94.745206513  2163.6978539053785  2.3448513
210000  97.209396235  2160.284994388125  2.464189722
215000  99.264317043  2165.9344103164967  2.054920808
220000  101.556452775  2166.282830766191  2.292135732
225000  103.757568629  2168.516504126264  2.201115854
230000  105.948404196  2170.8679969781315  2.190835567
235000  109.03532055  2155.26490695496  3.086916354
240000  111.330373483  2155.745934299301  2.295052933
245000  113.925344213  2150.531136793731  2.59497073
250000  116.146737922  2152.4496036030823  2.221393709
255000  118.501321606  2151.8747347632006  2.354583684
260000  121.067222091  2147.5672399963996  2.565900485
265000  123.391892754  2147.628941297762  2.324670663
270000  125.543779028  2150.64419830617  2.151886274
275000  128.116569913  2146.482692962698  2.572790885
280000  130.452696921  2146.3718773829823  2.336127008
285000  132.789756379  2146.2498898376716  2.337059458
