0.500000 12559.137146651736
1.0000 52739.27886926674
1.500000 127504.43371999566
2 241604.8212545172
2.500000 305249.8170443467
3.000000 271813.8924656566
3.500000 310088.2935127155
4.000000 415846.0630932748
4.500000 439585.67752450024
5.000000 381897.4465764316
5.500000 353062.04675643885
6.000000 351766.0736047513
6.500000 375573.3215955569
7.000000 425102.6551082368
7.500000 467008.1966047193
8.000000 444228.7214831981

