1  64.238733484  1556.6932063644608  4.828955915
2  118.369344496  1689.626658418798  4.622601057
3  165.471618599  1812.9997309509183  4.569281291
4  221.376991698  1806.8725070836426  9.700209595
5  274.06741569  1824.3686457260364  4.667212731
6  321.837341895  1864.2957851539522  5.181991984
7  384.223245273  1821.8574972022657  6.160042409
8  458.018064096  1746.656000520366  6.221205768
9  524.869488999  1714.7119786223936  5.406295284
10  597.018367487  1674.9903427749648  5.77576298
11  698.702030145  1574.3477942546117  6.664755017
12  792.224585038  1514.7219900306939  6.770392118
13  892.380293583  1456.7780231680872  5.725567286
14  1020.220505818  1372.2523631080103  5.17743533
15  1146.908706482  1307.8634694482907  21.561675855
16  1276.44069728  1253.485573916188  16.00961016
17  1417.397308876  1199.381422099711  12.34084402
18  1575.093294748  1142.7894499976162  25.493054633
19  1742.237013573  1090.5519657761477  7.446351562
20  1912.438989452  1040.5560705339021  24.86947119
